StockCode,Description,Total_Quantity,Num_Transactions,Avg_UnitPrice,Num_Customers,Revenue,Popular
82583,HOT BATHS METAL SIGN,6415,385,2.081831683168317,206,13354.950247524752,1
82599,FANNY'S REST STOPMETAL SIGN,421,85,2.0952873563218395,67,882.1159770114945,1
82600,N0 SINGING METAL SIGN,1197,35,2.091142857142857,30,2503.098,1
82600,NO SINGING METAL SIGN,4636,384,2.082835051546392,207,9656.023298969072,1
82605,OLD DOC RUSSEL METAL SIGN,14,3,2.1,3,29.400000000000002,0
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",67,14,1.25,13,83.75,0
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",401,45,1.0334782608695652,39,414.42478260869564,1
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",361,37,1.009736842105263,33,364.515,1
82613D,METAL SIGN CUPCAKE SINGLE HOOK,470,50,0.9570588235294119,43,449.8176470588236,1
82615,PINK MARSHMALLOW SCARF KNITTING KIT,36,1,2.55,1,91.8,0
82616B,FRAPPUCINO SCARF KNITTING KIT,308,47,1.6914000000000002,35,520.9512000000001,0
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,277,52,1.5763461538461538,40,436.6478846153846,0
84006,MAGIC TREE -PAPER FLOWERS,832,77,0.85,46,707.1999999999999,1
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1212,94,1.0826315789473684,78,1312.1494736842105,1
84016,FLAG OF ST GEORGE CAR FLAG,25,1,0.42,1,10.5,0
84029E,RED WOOLLY HOTTIE WHITE HEART.,3707,321,4.0547560975609755,228,15030.980853658537,1
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2469,319,4.00159509202454,211,9879.93828220859,1
84030E,ENGLISH ROSE HOT WATER BOTTLE,1423,277,4.271463414634146,198,6078.292439024391,1
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,174,49,3.9132,34,680.8968,0
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,94,37,4.017368421052631,29,377.6326315789473,0
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,449,105,2.7440740740740743,78,1232.0892592592593,1
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,654,130,2.647293233082707,106,1731.3297744360902,1
84033,FLAG OF ST GEORGE ,23,7,1.65,7,37.949999999999996,0
84050,PINK HEART SHAPE EGG FRYING PAN,3139,200,1.640873786407767,139,5150.70281553398,1
84051,ASS COLOUR GLOWING TIARAS,280,24,0.841923076923077,24,235.73846153846156,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,54415,472,0.29260042283298093,307,15921.852008456657,1
84078A,SET/4 WHITE RETRO STORAGE CUBES ,357,106,38.86509433962265,79,13874.838679245286,1
84086B,YELLOW/BLUE RETRO RADIO,16,7,2.95,3,47.2,0
84086C,PINK/PURPLE RETRO RADIO,140,19,2.95,13,413.0,0
84192,ASSORTED COLOUR METAL CAT ,115,25,1.25,19,143.75,0
84199,GLOW IN DARK DOLPHINS,129,28,0.21,28,27.09,0
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,13,2,0.19,2,2.47,0
84201C,HAPPY BIRTHDAY CARD TEDDY/CAKE,5,1,0.19,1,0.95,0
84206A,3 BLACK CATS W HEARTS BLANK CARD,24,3,0.19000000000000003,3,4.5600000000000005,0
84206B,CAT WITH SUNGLASSES BLANK CARD,5,1,0.19,1,0.95,0
84206C,CHAMPAGNE TRAY BLANK CARD,8,2,0.19,2,1.52,0
84212,"ASSORTED FLOWER COLOUR ""LEIS""",10297,103,0.61873786407767,72,6371.143786407768,1
84218,BOX/12 CHICK & EGG IN BASKET,122,40,1.9434999999999998,37,237.10699999999997,0
84226,HEN HOUSE W FAMILY IN BARN & NEST,49,9,0.8266666666666667,9,40.50666666666667,0
84227,HEN HOUSE W CHICK IN NEST,1,1,0.42,1,0.42,0
84228,HEN HOUSE W CHICK STANDING,270,16,0.416875,13,112.55625,0
84228,HEN HOUSE WITH CHICK STANDING,14,3,0.42,3,5.88,0
84231,EASTER BUNNY WITH BASKET ON BACK,105,18,0.65,13,68.25,0
84247E,PACK OF 12 CHRISTMAS FUN CARDS,49,13,2.95,13,144.55,0
84247E,PACK/12 XMAS FUN CARD,34,10,2.95,10,100.30000000000001,0
84247G,"DECOUPAGE,GREETING CARD,",336,23,0.42,17,141.12,0
84247K,"FOLK ART GREETING CARD,pack/12",23,9,2.95,7,67.85000000000001,0
84247L,FAWN AND MUSHROOM GREETING CARD,108,8,0.42,8,45.36,0
84247N,PACK/12 BLUE FOLKART CARDS,22,18,2.95,16,64.9,0
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",160,13,0.483076923076923,12,77.29230769230769,0
84251B,"GREETING CARD, STICKY GORDON",157,14,0.19,12,29.830000000000002,0
84251C,"GREETING CARD, TWO SISTERS.",24,2,0.19,2,4.5600000000000005,0
84251G,"GREETING CARD, OVERCROWDED POOL.",180,15,0.19,15,34.2,0
84279B,CHERRY BLOSSOM DECORATIVE FLASK,182,57,3.7439999999999998,48,681.4079999999999,0
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,339,94,3.7353061224489794,79,1266.268775510204,0
84306,S/3 PINK SQUARE PLANTERS ROSES,2,2,10.95,2,21.9,0
84313B,BLUE TV TRAY TABLE ,76,13,3.1884615384615387,6,242.32307692307694,0
84313C,ORANGE TV TRAY TABLE ,461,24,2.2375,17,1031.4875,1
84341B,SMALL PINK MAGIC CHRISTMAS TREE,618,33,0.5044117647058823,30,311.72647058823526,1
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,7907,305,2.605840978593272,192,20604.384617737,1
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,33,22,16.768181818181816,14,553.3499999999999,0
84356,POMPOM CURTAIN,337,46,5.645652173913043,32,1902.5847826086956,0
84358,FLOOR LAMP SHADE WOOD BASE,32,12,9.341666666666667,6,298.93333333333334,0
84360,TABLE LAMP WHITE SHADE WOOD BASE,74,17,5.797058823529412,9,428.9823529411765,0
84375,SET OF 20 KIDS COOKIE CUTTERS,4149,416,2.1489018691588786,290,8915.793855140188,1
84378,SET OF 3 HEART COOKIE CUTTERS,6019,521,1.3277067669172933,376,7991.467030075189,1
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,5293,498,1.328248031496063,325,7030.416830708661,1
84387A,BIRD ON BRANCH CANVAS SCREEN,11,1,1.95,1,21.45,0
84388,WISE MAN STAR SHAPE EGG PAN,24,6,1.02,6,24.48,0
84402B,PURPLE DRESS JEWELLERY STAND,61,3,0.79,3,48.190000000000005,0
84406B,CREAM CUPID HEARTS COAT HANGER,1918,241,3.816311475409836,133,7319.685409836065,1
84415A,PINK FLOCK SUEDE CUSHION COVER ,12,2,1.25,2,15.0,0
84415B,BLUE FLOCK CUSHION COVER ,6,2,2.5,2,15.0,0
84422,PINK/BLUE DISC/MIRROR STRING,551,8,0.4475,8,246.5725,1
84429A,MEDIUM PINK BUDDHA HEAD ,47,14,2.95,13,138.65,0
84452,METAL RABBIT LADDER EASTER ,74,16,0.85,14,62.9,0
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,120,21,0.85,21,102.0,0
84459A,PINK METAL CHICKEN HEART ,671,53,1.4773684210526314,50,991.3142105263157,1
84459B,YELLOW METAL CHICKEN HEART ,676,60,1.4821311475409835,54,1001.9206557377048,1
84461,12 PINK HEN+CHICKS IN BASKET,41,14,2.55,13,104.55,0
84462,3 PINK HEN+CHICKS IN BASKET,12,6,1.25,6,15.0,0
84465,15 PINK FLUFFY CHICKS IN BOX,10,7,2.95,7,29.5,0
84466,TOP SECRET PEN SET,46,10,1.25,8,57.5,0
84497,BUTTONS AND STRIPES NOTEBOOK ,13,7,3.75,7,48.75,0
84499,BLACK FLOWER CANDLE PLATE,7,2,0.85,2,5.95,0
84507B,STRIPES DESIGN MONKEY DOLL,31,14,2.55,10,79.05,0
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,63,25,2.55,11,160.64999999999998,0
84508A,CAMOUFLAGE DESIGN TEDDY,1630,35,2.4085714285714284,17,3925.971428571428,1
84508B,STRIPES DESIGN TEDDY,57,30,2.55,21,145.35,0
84508C,BLUE CIRCLES DESIGN TEDDY,52,20,2.55,14,132.6,0
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,612,139,3.80705035971223,103,2329.9148201438848,1
84509B,SET OF 4 FAIRY CAKE PLACEMATS,156,48,3.75,37,585.0,0
84509C,SET OF 4 POLKADOT PLACEMATS ,78,23,3.716666666666667,20,289.90000000000003,0
84509E,SET OF 4 CAROUSEL PLACEMATS ,70,8,2.385,7,166.95,0
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,491,46,2.717391304347826,42,1334.2391304347827,1
84510A,SET OF 4 ENGLISH ROSE COASTERS,1063,144,1.271523178807947,100,1351.6291390728477,1
84510C,SET OF 4 POLKADOT COASTERS,98,32,1.3211764705882354,25,129.47529411764708,0
84510E,SET OF 4 GREEN CAROUSEL COASTERS,25,9,1.018888888888889,9,25.472222222222225,0
84519A,TOMATO CHARLIE+LOLA COASTER SET,477,61,1.4506557377049178,45,691.9627868852458,1
84519B,CARROT CHARLIE+LOLA COASTER SET,426,91,1.3353763440860216,63,568.8703225806452,1
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,481,54,0.8461818181818181,51,407.0134545454545,1
84522,PINK PARTY SUNGLASSES,12,6,1.95,6,23.4,0
84527,FLAMES SUNGLASSES PINK LENSES,47,6,1.9000000000000001,6,89.30000000000001,0
84531A,PINK KNITTED EGG COSY,140,25,0.6900000000000001,24,96.60000000000001,0
84531B,BLUE KNITTED EGG COSY,150,25,0.75,24,112.5,0
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,46,5,0.85,5,39.1,0
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,398,20,0.6385,19,254.123,1
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1272,108,0.6680733944954129,80,849.7893577981653,1
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2729,221,0.42364444444444443,140,1156.1256888888888,1
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1684,99,0.4303,74,724.6252000000001,1
84539,KNITTED RABBIT DOLL ,16,1,1.65,1,26.4,0
84548,CROCHET BEAR RED/BLUE  KEYRING,15,3,1.65,3,24.75,0
84549,CROCHET WHITE RABBIT KEYRING ,31,3,1.5833333333333333,3,49.08333333333333,0
84550,CROCHET LILAC/RED BEAR KEYRING,1,1,1.65,1,1.65,0
84551,CROCHET DOG KEYRING,1,1,1.65,1,1.65,0
84558A,3D DOG PICTURE PLAYING CARDS,293,60,2.95,49,864.35,0
84559A,3D SHEET OF DOG STICKERS,272,42,0.8685714285714285,34,236.25142857142856,0
84559B,3D SHEET OF CAT STICKERS,216,43,0.85,36,183.6,0
84562A,PINK/WHITE RIBBED MELAMINE JUG,2,2,7.95,2,15.9,0
84563A,PINK & WHITE BREAKFAST TRAY,59,14,4.021428571428571,11,237.2642857142857,0
84563B,BLUE & WHITE BREAKFAST TRAY,73,21,3.2000000000000006,18,233.60000000000005,0
84568,GIRLS ALPHABET IRON ON PATCHES ,12480,23,0.20166666666666666,18,2516.7999999999997,1
84569A,PACK 3 IRON ON DOG PATCHES,191,26,1.2965384615384616,26,247.63884615384617,0
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,76,11,1.25,11,95.0,0
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1,1,1.25,1,1.25,0
84569D,PACK 6 HEART/ICE-CREAM PATCHES,269,34,1.2845714285714287,32,345.54971428571434,0
84575A,PINK DOG CANNISTER,14,4,3.95,4,55.300000000000004,0
84576,BLUE CAT BISCUIT BARREL PINK HEART,57,9,1.9500000000000002,8,111.15,0
84580,MOUSE TOY WITH PINK T-SHIRT,335,120,3.7654471544715444,91,1261.4247967479673,0
84581,DOG TOY WITH PINK CROCHET SKIRT,166,70,3.7607042253521126,60,624.2769014084507,0
84584,PINK GINGHAM CAT WITH SCARF,83,18,2.55,18,211.64999999999998,0
84592,CROCHET ROSE PURSE WITH SUEDE BACK,70,17,2.95,15,206.5,0
84593,CROCHET ROSE DES CLOTHES HANGER,5,1,2.95,1,14.75,0
84595E,LARGE TORTILLA DESIGN RED BOWL,64,9,2.1166666666666667,8,135.46666666666667,0
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4491,361,0.4817414248021108,189,2163.5007387862797,1
84596E,SMALL LICORICE DES PINK BOWL,392,35,0.7605555555555555,33,298.1377777777778,1
84596F,SMALL MARSHMALLOWS PINK BOWL,3301,288,0.5010526315789473,166,1653.9747368421051,1
84596G,SMALL CHOCOLATES PINK BOWL,1662,158,0.4851234567901235,84,806.2751851851853,1
84596J,MIXED NUTS LIGHT GREEN BOWL,469,27,0.5122222222222222,21,240.23222222222222,1
84596L,BISCUITS SMALL BOWL LIGHT BLUE,1039,79,0.48224999999999996,49,501.05774999999994,1
84597B,RETRO BROWN BALL ASHTRAY ,41,5,1.25,3,51.25,0
84597C,RETRO PINK BALL ASHTRAY ,46,13,1.25,11,57.5,0
84598,BOYS ALPHABET IRON ON PATCHES,1248,5,0.21000000000000002,5,262.08000000000004,1
84600,NEW BAROQUE JEWELLERY BOX ,48,20,7.85,16,376.79999999999995,0
84609,TALL ROCOCO CANDLE HOLDER,90,17,8.352941176470589,16,751.764705882353,0
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,6,3,4.65,3,27.900000000000002,0
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,1,1,4.65,1,4.65,0
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,2,1,5.95,1,11.9,0
84616,SILVER ROCCOCO CHANDELIER,11,6,29.95,6,329.45,0
84617,NEW BAROQUE BLACK BOXES,3,3,12.75,3,38.25,0
84620,BLUE GINGHAM ROSE CUSHION COVER,2,1,5.95,1,11.9,0
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,455,31,1.4596774193548387,24,664.1532258064516,1
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,439,28,1.5250000000000001,20,669.475,1
84629,WHITE 3 FRAME BIRDS AND TREE ,20,10,10.05,10,201.0,0
84631,FRUIT TREE AND BIRDS WALL PLAQUE,17,9,7.95,7,135.15,0
84632,DECORATIVE HANGING SHELVING UNIT,6,5,59.95,5,359.70000000000005,0
84637,KITCHEN FLOWER POTS WALL PLAQUE,29,13,5.950000000000001,11,172.55000000000004,0
84638,SMALL KITCHEN FLOWER POTS PLAQUE,19,12,6.95,11,132.05,0
84658,WHITE STITCHED CUSHION COVER,46,16,7.024444444444445,14,323.12444444444446,0
84659A,WHITE TRAVEL ALARM CLOCK,134,22,2.4695454545454543,19,330.91909090909087,0
84660A,WHITE STITCHED WALL CLOCK,837,36,1.3680555555555556,30,1145.0625,1
84660B,BLACK STITCHED WALL CLOCK,697,29,1.3226666666666667,20,921.8986666666667,1
84660C,PINK STITCHED WALL CLOCK,639,27,1.0018518518518518,20,640.1833333333333,1
84661A,WHITE SQUARE TABLE CLOCK,94,11,2.129090909090909,10,200.13454545454545,0
84661B,BLACK SQUARE TABLE CLOCK,95,12,2.5658333333333334,10,243.75416666666666,0
84661C,PINK SQUARE TABLE CLOCK,62,5,1.494,5,92.628,0
84663A,GRASS HOPPER WOODEN WALL CLOCK ,260,25,2.1212,21,551.512,0
84665,SQUARE CHERRY BLOSSOM CABINET,105,17,5.95,14,624.75,0
84666,SQUARE CHERRY BLOSSOM CABINET,24,4,3.95,4,94.80000000000001,0
84673A,PINK FLY SWAT,63,25,0.6500000000000001,21,40.95000000000001,0
84673B,BLUE FLY SWAT,135,42,0.86,31,116.1,0
84674,FLYING PIG WATERING CAN,187,40,2.8285714285714287,31,528.9428571428572,0
84675,FROG KING WATERING CAN,9,2,2.95,2,26.55,0
84678,CLASSICAL ROSE SMALL VASE,138,10,2.1599999999999997,10,298.08,0
84679,CLASSICAL ROSE TABLE LAMP,6,2,11.95,2,71.69999999999999,0
84683,CLASSICAL ROSE CANDLESTAND,187,7,0.9928571428571429,6,185.6642857142857,0
84685,BEACH HUT KEY CABINET,21,9,3.75,6,78.75,0
84686,BEACH HUT MIRROR,49,8,2.9525,7,144.6725,0
84687,BEACH HUT SHELF W 3 DRAWERS,70,20,5.7,16,399.0,0
84688,BEACH HUT DESIGN BLACKBOARD,34,8,4.25,7,144.5,0
84689,S/2 BEACH HUT TREASURE CHESTS,3,2,3.975,2,11.925,0
84691,PACK 20 DOLLY PEGS,242,4,0.7525,2,182.105,0
84692,BOX OF 24 COCKTAIL PARASOLS,6808,364,0.4308266666666667,209,2933.067946666667,1
84705C,PINK FLOCK PHOTO FRAME ,12,1,1.25,1,15.0,0
84706D,CHERRY BLOSSOM TABLE CLOCK ,6,3,4.283333333333333,3,25.7,0
84706F,RED PEONY TABLE CLOCK,16,10,2.95,9,47.2,0
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,66,25,9.5512,21,630.3792,0
84707B,PINK JEWELLED MIRROR TRINKET TRAY,29,13,8.873846153846154,13,257.34153846153845,0
84708B,PINK JEWELLED PHOTO FRAME ,53,14,4.8500000000000005,13,257.05,0
84709B,PINK OVAL JEWELLED MIRROR,20,11,5.95,11,119.0,0
84711A,SILVER OVAL SHAPE TRINKET BOX,14,7,9.95,7,139.29999999999998,0
84711B,PINK OVAL SHAPE TRINKET BOX,15,8,9.95,7,149.25,0
84712B,PINK JEWELLED PHOTO FRAME,19,11,7.805454545454546,9,148.30363636363637,0
84715,SET OF 6 ICE CREAM SKITTLES,16,3,2.9500000000000006,3,47.20000000000001,0
84723,CHERRY BLOSSOM CANVAS ART PICTURE,41,6,3.9499999999999997,5,161.95,0
84725,FREESTYLE CANVAS ART PICTURE,41,18,1.2444444444444445,16,51.022222222222226,0
84731,3 BIRDS CANVAS SCREEN,2,2,1.02,2,2.04,0
84732B,CUTE BIRD CEATURE SCREEN,22,2,0.39,2,8.58,0
84732D,CUTE RABBIT CEATURE SCREEN ,11,2,0.39,2,4.29,0
84741C,CITRUS GARLAND FELT FLOWERS ,60,14,1.95,14,117.0,0
84743C,ORANGE FELT VASE + FLOWERS,1,1,1.25,1,1.25,0
84744,S/6 SEW ON CROCHET FLOWERS,108,18,1.25,17,135.0,0
84745A,PINK HANGING GINGHAM EASTER HEN,32,5,0.42000000000000004,5,13.440000000000001,0
84745B,BLUE HANGING GINGHAM EASTER HEN,32,5,0.42000000000000004,5,13.440000000000001,0
84746,PINK EASTER HENS+FLOWER,3,1,3.75,1,11.25,0
84748,FOLK FELT HANGING MULTICOL GARLAND,28,8,3.75,7,105.0,0
84750A,PINK SMALL GLASS CAKE STAND,24,1,1.95,1,46.8,0
84750B,BLACK SMALL GLASS CAKE STAND,61,12,1.17,12,71.36999999999999,0
84751B,BLACK MEDIUM GLASS CAKE STAND,19,8,1.7766666666666666,8,33.75666666666667,0
84754,S/15 SILVER GLASS BAUBLES IN BAG,502,36,1.2397297297297296,35,622.3443243243242,1
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,15611,529,0.6483955223880598,318,10122.1025,1
84760S,SMALL HANGING GLASS+ZINC LANTERN,43,8,1.45,8,62.35,0
84763,ZINC FINISH 15CM PLANTER POTS,573,49,1.2422448979591836,39,711.8063265306122,1
84766,SILVER ROCOCO CANDLE STICK,146,14,3.3785714285714286,11,493.27142857142854,0
84773,RED ROSE AND LACE C/COVER,3,1,2.95,1,8.850000000000001,0
84789,ENCHANTED BIRD PLANT CAGE,181,43,3.6409090909090907,33,659.0045454545455,0
84792,ENCHANTED BIRD COATHANGER 5 HOOK,775,190,4.666113989637306,125,3616.2383419689118,1
84795B,SUNSET CHECK HAMMOCK,167,40,7.8,33,1302.6,0
84795C,OCEAN STRIPE HAMMOCK ,2,1,7.95,1,15.9,0
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,14,10,12.75,10,178.5,0
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,69,17,12.43235294117647,16,857.8323529411764,0
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,14,3,2.55,3,35.699999999999996,0
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,7,2,2.55,2,17.849999999999998,0
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,220,9,0.9733333333333333,9,214.13333333333333,0
84800L,LARGE WHITE/PINK ROSE ART FLOWER,360,22,1.9245454545454548,20,692.8363636363637,1
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,127,11,1.5372727272727273,11,195.23363636363638,0
84800S,SMALL WHITE/PINK ROSE ART FLOWER,113,9,1.2120000000000002,9,136.95600000000002,0
84801A,PINK HYDRANGEA ART FLOWER,46,5,2.1,5,96.60000000000001,0
84801B,WHITE HYDRANGEA ART FLOWER,22,3,2.1,3,46.2,0
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,2,1,1.69,1,3.38,0
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,4,1,1.69,1,6.76,0
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,15,3,1.6900000000000002,3,25.35,0
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,70,8,2.68,8,187.60000000000002,0
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,99,6,2.23,6,220.77,0
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,30,3,2.0833333333333335,3,62.50000000000001,0
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,38,3,2.0833333333333335,3,79.16666666666667,0
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,137,11,1.0645454545454545,11,145.84272727272727,0
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,296,19,1.3836842105263158,18,409.5705263157895,0
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,38,5,2.1,5,79.8,0
84809B,PINK CHRYSANTHEMUMS ART FLOWER,18,1,2.1,1,37.800000000000004,0
84813,SET OF 4 DIAMOND NAPKIN RINGS,145,22,9.359545454545454,20,1357.134090909091,0
84816,DANISH ROSE BEDSIDE CABINET,13,10,39.95,10,519.35,0
84817,DANISH ROSE DECORATIVE PLATE,951,55,1.4351785714285714,48,1364.8548214285713,1
84818,DANISH ROSE PHOTO FRAME,1424,99,1.3434,79,1913.0015999999998,1
84819,DANISH ROSE ROUND SEWING BOX,811,62,2.2196774193548388,56,1800.1583870967743,1
84820,DANISH ROSE TRINKET TRAYS,261,31,3.78125,31,986.90625,0
84821,DANISH ROSE DELUXE COASTER,947,40,0.62,35,587.14,1
84823,DANISH ROSE FOLDING CHAIR,112,25,7.95,25,890.4,0
84824,DANISH ROSE UMBRELLA STAND,2,2,15.95,2,31.9,0
84826,ASSTD DESIGN 3D PAPER STICKERS,1162,30,0.5745714285714285,28,667.6519999999999,1
84827,ASS DES PHONE SPONGE CRAFT STICKER,511,14,0.4855555555555556,12,248.1188888888889,1
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,121,15,1.25,15,151.25,0
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,833,96,1.3188,74,1098.5604,1
84832,ZINC WILLIE WINKIE  CANDLE STICK,2607,188,0.8723437500000001,137,2274.2001562500004,1
84836,ZINC METAL HEART DECORATION,5757,476,1.255458248472505,311,7227.673136456211,1
84840,SWEETHEART CARRY-ALL BASKET,3,3,8.5,3,25.5,0
84842,HELLO SAILOR BATHROOM SET,14,9,3.75,8,52.5,0
84843,WHITE SOAP RACK WITH 2 BOTTLES,161,41,5.857142857142857,36,942.9999999999999,0
84846A,SCENTED CANDLE IN DIGITALIS TIN,53,10,2.1,9,111.30000000000001,0
84847,FLORAL BATHROOM SET,21,11,3.75,9,78.75,0
84849A,HELLO SAILOR BLUE SOAP HOLDER,155,31,1.69,25,261.95,0
84849B,FAIRY SOAP SOAP HOLDER,232,57,1.69,41,392.08,0
84849D,HOT BATHS SOAP HOLDER,479,102,1.69,64,809.51,1
84854,GIRLY PINK TOOL SET,5,1,4.95,1,24.75,0
84857B,BLUE MONTE CARLO HANDBAG,24,1,1.95,1,46.8,0
84857C,PINK MONTE CARLO HANDBAG,95,8,2.76875,8,263.03125,0
84858C,PINK RIVIERA HANDBAG,185,5,4.07,4,752.95,0
84859A,SILVER DISCO HANDBAG,123,30,2.2196774193548388,24,273.02032258064514,0
84859B,BLUE DISCO HANDBAG,31,10,2.148181818181818,10,66.59363636363636,0
84859C,PINK DISCO HANDBAG,83,21,2.348095238095238,17,194.89190476190475,0
84865,NEW BAROQUE BLACK PHOTO ALBUM,26,11,5.7250000000000005,8,148.85000000000002,0
84870B,BLUE GEISHA GIRL ,20,10,3.75,9,75.0,0
84870C,GREEN GEISHA GIRL ,20,10,3.75,10,75.0,0
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,3,3,16.95,3,50.849999999999994,0
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2,2,16.95,2,33.9,0
84874B,BLUE TRAVEL FIRST AID KIT,34,7,1.65,7,56.099999999999994,0
84875B,GREEN SQUARE COMPACT MIRROR,125,15,1.5833333333333333,14,197.91666666666666,0
84875D,BLUE SQUARE COMPACT MIRROR,51,8,1.25,8,63.75,0
84876B,GREEN HEART COMPACT MIRROR,203,20,1.25,17,253.75,0
84876D,BLUE HEART COMPACT MIRROR,125,12,2.4038461538461537,12,300.4807692307692,0
84877A,PINK ROUND COMPACT MIRROR,12,1,1.25,1,15.0,0
84877B,GREEN ROUND COMPACT MIRROR,126,9,1.25,8,157.5,0
84877D,BLUE ROUND COMPACT MIRROR,88,11,1.6666666666666667,11,146.66666666666669,0
84879,ASSORTED COLOUR BIRD ORNAMENT,35362,1375,1.6807954545454544,678,59436.28886363636,1
84880,WHITE WIRE EGG HOLDER,303,65,7.061029411764705,51,2139.491911764706,0
84881,BLUE WIRE SPIRAL CANDLE HOLDER,11,5,6.35,5,69.85,0
84882,GREEN WIRE STANDING CANDLE HOLDER,34,15,3.75,12,127.5,0
84884A,ANT WHITE WIRE HEART SPIRAL,286,64,4.028125,52,1152.04375,0
84898F,YELLOW FLOWERS FELT HANDBAG KIT,45,18,2.1,15,94.5,0
84905,PINK BUTTERFLY CUSHION COVER ,12,2,4.95,2,59.400000000000006,0
84906,PINK B'FLY C/COVER W BOBBLES,11,6,5.95,6,65.45,0
84906,PINK BUTTERFLY CUSHION COVER,17,4,1.95,3,33.15,0
84907,PINK YELLOW PATCH CUSHION COVER,5,3,7.650000000000001,3,38.25000000000001,0
84910A,PINK PAISLEY CUSHION COVER ,10,6,5.95,6,59.5,0
84912A,PINK ROSE WASHBAG,103,38,3.75,25,386.25,0
84912B,GREEN ROSE WASHBAG,149,46,3.75,32,558.75,0
84913A,SOFT PINK ROSE TOWEL ,37,10,4.65,10,172.05,0
84913B,MINT GREEN ROSE TOWEL,70,20,4.65,19,325.5,0
84915,HAND TOWEL PINK FLOWER AND DAISY,199,11,2.89,8,575.11,0
84916,HAND TOWEL PALE BLUE W FLOWERS,212,18,3.8055555555555554,17,806.7777777777777,0
84917,WHITE HAND TOWEL WITH BUTTERFLY,170,14,3.2642857142857147,13,554.9285714285714,0
84919,BLUE CUSHION COVER WITH FLOWER,29,9,6.95,9,201.55,0
84920,PINK FLOWER FABRIC PONY,73,26,3.75,22,273.75,0
84921,CREAM AND PINK FLOWERS PONY ,11,5,3.75,5,41.25,0
84922,PINK BUTTERFLY WASHBAG,8,5,4.25,5,34.0,0
84924A,WAKE UP COCKEREL CALENDAR SIGN ,72,24,4.059166666666667,21,292.26000000000005,0
84924F,PSYCHEDELIC METAL SIGN CALENDAR,10,3,0.79,3,7.9,0
84925D,LA PALMIERA WALL THERMOMETER,15,10,2.55,8,38.25,0
84925F,PSYCHEDELIC WALL THERMOMETER,80,14,1.9633333333333334,14,157.06666666666666,0
